,DATE,avalanche_sum,PRCP,SNWD,TMAX,TMIN,MONTH_1,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff_day,snow_diff_week,got_snow,min_below_freezing,max_above_freezing,min*max,avalanche_binary,Region_Ogden,Region_Provo,Region_Salt Lake,Region_Uintas
64885,2015-01-30,0.0,0.0,50.0,34.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,-1.0,1,1,1,1,False,0,0,1,0
64886,2015-01-31,0.0,0.0,51.0,37.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1,1,1,1,False,0,0,1,0
64887,2015-02-01,0.0,0.0,49.0,37.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,-2.0,0,1,1,1,False,0,0,1,0
64888,2015-02-02,0.0,0.5,51.0,36.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,1,1,1,False,0,0,1,0
64889,2015-02-03,0.0,0.2,52.0,38.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,3.0,1,1,1,1,False,0,0,1,0
64890,2015-02-04,3.0,0.1,53.0,40.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,4.0,1,1,1,1,True,0,0,1,0
64893,2015-02-05,3.0,0.0,51.0,47.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,3.0,0,0,1,0,True,0,0,1,0
64896,2015-02-06,0.0,0.0,50.0,47.0,39.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,0.0,0,0,1,0,False,0,0,1,0
64897,2015-02-07,1.0,0.1,49.0,46.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-2.0,0,0,1,0,True,0,0,1,0
64898,2015-02-08,0.0,0.0,49.0,45.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,False,0,0,1,0
64899,2015-02-09,0.0,0.3,51.0,42.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,1,1,1,1,False,0,0,1,0
64900,2015-02-10,0.0,0.2,51.0,36.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,0,1,1,1,False,0,0,1,0
64901,2015-02-11,0.0,0.0,50.0,42.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-3.0,0,1,1,1,False,0,0,1,0
64902,2015-02-12,0.0,0.0,50.0,44.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,0,0,1,0,False,0,0,1,0
64903,2015-02-13,0.0,0.0,49.0,51.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,1,0
64904,2015-02-14,0.0,0.0,49.0,54.0,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
64905,2015-02-15,0.0,0.0,49.0,39.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,False,0,0,1,0
64906,2015-02-16,0.0,0.0,49.0,29.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-2.0,0,1,0,0,False,0,0,1,0
64907,2015-02-17,0.0,0.0,49.0,31.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-2.0,0,1,0,0,False,0,0,1,0
64908,2015-02-18,0.0,0.0,48.0,41.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-2.0,0,1,1,1,False,0,0,1,0
64909,2015-02-19,0.0,0.0,48.0,44.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-2.0,0,0,1,0,False,0,0,1,0
64910,2015-02-20,0.0,0.0,50.0,37.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1,1,1,1,False,0,0,1,0
64911,2015-02-21,1.0,0.6,55.0,28.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,6.0,1,1,0,0,True,0,0,1,0
64912,2015-02-22,2.0,0.0,54.0,25.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,5.0,0,1,0,0,True,0,0,1,0
64914,2015-02-23,1.0,0.0,52.0,30.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,-2.0,3.0,0,1,0,0,True,0,0,1,0
64915,2015-02-24,0.0,0.0,52.0,36.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,3.0,0,1,1,1,False,0,0,1,0
64916,2015-02-25,0.0,0.0,51.0,34.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,3.0,0,1,1,1,False,0,0,1,0
64917,2015-02-26,0.0,0.1,55.0,27.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,7.0,1,1,0,0,False,0,0,1,0
64918,2015-02-27,0.0,0.2,55.0,29.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,5.0,0,1,0,0,False,0,0,1,0
64919,2015-02-28,4.0,0.0,59.0,27.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,4.0,1,1,0,0,True,0,0,1,0
64923,2015-03-01,2.0,0.1,59.0,34.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,5.0,0,1,1,1,True,0,0,1,0
64925,2015-03-02,1.0,0.1,67.0,33.0,20.0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,15.0,1,1,1,1,True,0,0,1,0
64926,2015-03-03,10.0,0.6,71.0,25.0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,19.0,1,1,0,0,True,0,0,1,0
64936,2015-03-04,14.0,0.3,68.0,27.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,-3.0,17.0,0,1,0,0,True,0,0,1,0
64950,2015-03-05,4.0,0.3,66.0,34.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,11.0,0,1,1,1,True,0,0,1,0
64954,2015-03-06,1.0,0.3,64.0,40.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,9.0,0,1,1,1,True,0,0,1,0
64955,2015-03-07,0.0,0.0,62.0,46.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,3.0,0,1,1,1,False,0,0,1,0
64956,2015-03-08,1.0,0.0,61.0,41.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,2.0,0,1,1,1,True,0,0,1,0
64957,2015-03-09,0.0,0.0,60.0,43.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-7.0,0,1,1,1,False,0,0,1,0
64958,2015-03-10,0.0,0.0,59.0,45.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-12.0,0,1,1,1,False,0,0,1,0
64959,2015-03-11,0.0,0.0,59.0,45.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-9.0,0,1,1,1,False,0,0,1,0
64960,2015-03-12,0.0,0.0,59.0,44.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-7.0,0,1,1,1,False,0,0,1,0
64961,2015-03-13,0.0,0.0,57.0,47.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-7.0,0,1,1,1,False,0,0,1,0
64962,2015-03-14,0.0,0.0,57.0,51.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-5.0,0,0,1,0,False,0,0,1,0
64963,2015-03-15,1.0,0.0,55.0,57.0,41.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-6.0,0,0,1,0,True,0,0,1,0
64964,2015-03-16,1.0,0.0,54.0,53.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-6.0,0,0,1,0,True,0,0,1,0
64965,2015-03-17,1.0,0.0,53.0,52.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-6.0,0,0,1,0,True,0,0,1,0
64966,2015-03-18,0.0,0.0,52.0,46.0,29.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-7.0,0,1,1,1,False,0,0,1,0
64967,2015-03-19,0.0,0.0,51.0,43.0,28.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-8.0,0,1,1,1,False,0,0,1,0
64968,2015-03-20,0.0,0.0,50.0,51.0,34.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-7.0,0,0,1,0,False,0,0,1,0
64969,2015-03-21,0.0,0.0,49.0,53.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-8.0,0,0,1,0,False,0,0,1,0
64970,2015-03-22,0.0,0.0,48.0,48.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-7.0,0,0,1,0,False,0,0,1,0
64971,2015-03-23,0.0,0.5,54.0,38.0,25.0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,0.0,1,1,1,1,False,0,0,1,0
64972,2015-03-24,2.0,0.4,54.0,35.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0,1,1,1,True,0,0,1,0
64974,2015-03-25,1.0,0.0,53.0,35.0,18.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,1.0,0,1,1,1,True,0,0,1,0
64975,2015-03-26,0.0,0.0,52.0,44.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,1.0,0,1,1,1,False,0,0,1,0
64976,2015-03-27,0.0,0.0,50.0,52.0,37.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,0.0,0,0,1,0,False,0,0,1,0
64977,2015-03-28,0.0,0.0,48.0,53.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,-2.0,-1.0,0,0,1,0,False,0,0,1,0
64978,2015-03-29,1.0,0.0,47.0,50.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,0,0,1,0,True,0,0,1,0
64979,2015-03-30,0.0,0.0,46.0,53.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-8.0,0,0,1,0,False,0,0,1,0
64980,2015-03-31,0.0,0.0,45.0,53.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-9.0,0,0,1,0,False,0,0,1,0
64981,2015-04-01,0.0,0.0,45.0,35.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-8.0,0,1,1,1,False,0,0,1,0
64982,2015-04-02,1.0,0.1,47.0,29.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,-5.0,1,1,0,0,True,0,0,1,0
64983,2015-04-03,0.0,0.1,45.0,36.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-5.0,0,1,1,1,False,0,0,1,0
64984,2015-04-04,0.0,0.0,45.0,45.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3.0,0,1,1,1,False,0,0,1,0
64985,2015-04-05,0.0,0.0,43.0,49.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-4.0,0,0,1,0,False,0,0,1,0
64986,2015-04-06,0.0,0.0,43.0,37.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-3.0,0,1,1,1,False,0,0,1,0
64987,2015-04-07,0.0,0.0,43.0,41.0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-2.0,0,1,1,1,False,0,0,1,0
64988,2015-04-08,0.0,0.4,50.0,32.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,5.0,1,1,0,0,False,0,0,1,0
64989,2015-04-09,0.0,0.0,47.0,41.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,0.0,0,1,1,1,False,0,0,1,0
64990,2015-04-10,0.0,0.0,44.0,47.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,-1.0,0,1,1,1,False,0,0,1,0
64991,2015-04-11,0.0,0.3,43.0,48.0,31.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-2.0,0,1,1,1,False,0,0,1,0
64992,2015-04-12,0.0,0.0,43.0,41.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,1,1,1,False,0,0,1,0
64993,2015-04-13,0.0,0.0,42.0,53.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,1,0
64994,2015-04-14,0.0,0.3,50.0,49.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,7.0,1,1,1,1,False,0,0,1,0
64995,2015-04-15,3.0,1.1,62.0,23.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,12.0,12.0,1,1,0,0,True,0,0,1,0
64998,2015-04-16,0.0,0.3,55.0,34.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,-7.0,8.0,0,1,1,1,False,0,0,1,0
64999,2015-04-17,0.0,0.0,52.0,40.0,27.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,8.0,0,1,1,1,False,0,0,1,0
65000,2015-04-18,0.0,0.0,47.0,47.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,-5.0,4.0,0,0,1,0,False,0,0,1,0
65001,2015-04-19,0.0,0.0,45.0,47.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,2.0,0,0,1,0,False,0,0,1,0
65002,2015-04-20,0.0,0.0,43.0,48.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,1.0,0,0,1,0,False,0,0,1,0
65003,2015-04-21,0.0,0.0,43.0,53.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-7.0,0,0,1,0,False,0,0,1,0
65004,2015-04-22,0.0,0.0,42.0,54.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-20.0,0,0,1,0,False,0,0,1,0
65005,2015-04-23,0.0,0.0,39.0,49.0,33.0,0,0,0,0,0,0,1,0,0,0,0,0,-3.0,-16.0,0,0,1,0,False,0,0,1,0
65006,2015-04-24,0.0,0.7,42.0,45.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,-10.0,1,1,1,1,False,0,0,1,0
65007,2015-04-25,0.0,0.5,44.0,42.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,-3.0,1,1,1,1,False,0,0,1,0
65008,2015-04-26,1.0,0.3,45.0,32.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,1,1,0,0,True,0,0,1,0
65009,2015-04-27,1.0,0.0,40.0,46.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,-5.0,-3.0,0,1,1,1,True,0,0,1,0
65010,2015-04-28,0.0,0.0,39.0,52.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-4.0,0,0,1,0,False,0,0,1,0
65011,2015-04-29,0.0,0.0,37.0,58.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-5.0,0,0,1,0,False,0,0,1,0
65012,2015-04-30,0.0,0.0,35.0,53.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0,-2.0,-4.0,0,0,1,0,False,0,0,1,0
65013,2015-05-01,1.0,0.0,31.0,56.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0,-4.0,-11.0,0,0,1,0,True,0,0,1,0
65014,2015-05-02,1.0,0.1,29.0,58.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-15.0,0,0,1,0,True,0,0,1,0
65015,2015-05-03,1.0,0.0,27.0,56.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-18.0,0,0,1,0,True,0,0,1,0
65016,2015-05-04,1.0,0.1,25.0,52.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-15.0,0,0,1,0,True,0,0,1,0
65017,2015-05-05,0.0,0.6,24.0,49.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-15.0,0,0,1,0,False,0,0,1,0
65018,2015-05-06,0.0,0.5,23.0,44.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-14.0,0,0,1,0,False,0,0,1,0
65019,2015-05-07,0.0,0.2,22.0,51.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-13.0,0,0,1,0,False,0,0,1,0
65020,2015-05-08,0.0,0.4,22.0,47.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-9.0,0,0,1,0,False,0,0,1,0
65021,2015-05-09,0.0,0.7,28.0,36.0,30.0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,-1.0,1,1,1,1,False,0,0,1,0
65022,2015-05-10,1.0,0.0,25.0,41.0,27.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-2.0,0,1,1,1,True,0,0,1,0
65023,2015-05-11,0.0,0.0,24.0,52.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,0,1,1,1,False,0,0,1,0
65024,2015-05-12,0.0,0.0,23.0,55.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,1,0
65025,2015-05-13,0.0,0.0,22.0,53.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,1,0
65026,2015-05-14,0.0,0.4,21.0,49.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,0,0,1,0,False,0,0,1,0
65027,2015-05-15,0.0,0.2,20.0,40.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-2.0,0,1,1,1,False,0,0,1,0
65028,2015-05-16,0.0,1.3,26.0,37.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,-2.0,1,1,1,1,False,0,0,1,0
65029,2015-05-17,3.0,0.9,24.0,50.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-1.0,0,0,1,0,True,0,0,1,0
65032,2015-05-18,0.0,0.1,24.0,47.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65033,2015-05-19,0.0,0.3,23.0,46.0,33.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,0.0,0,0,1,0,False,0,0,1,0
65034,2015-05-20,0.0,0.1,23.0,51.0,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0,0,1,0,False,0,0,1,0
65035,2015-05-21,0.0,0.1,22.0,50.0,36.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,1.0,0,0,1,0,False,0,0,1,0
65036,2015-05-22,0.0,0.1,22.0,44.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2.0,0,0,1,0,False,0,0,1,0
65037,2015-05-23,0.0,0.1,22.0,46.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-4.0,0,0,1,0,False,0,0,1,0
65038,2015-05-24,0.0,0.2,21.0,44.0,32.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-3.0,0,0,1,0,False,0,0,1,0
65039,2015-05-25,0.0,0.3,20.0,49.0,34.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-4.0,0,0,1,0,False,0,0,1,0
65040,2015-05-26,0.0,0.1,20.0,47.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-3.0,0,0,1,0,False,0,0,1,0
65041,2015-05-27,0.0,0.3,19.0,51.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-4.0,0,0,1,0,False,0,0,1,0
65042,2015-05-28,0.0,0.0,17.0,49.0,37.0,0,0,0,0,0,0,0,1,0,0,0,0,-2.0,-5.0,0,0,1,0,False,0,0,1,0
65043,2015-05-29,0.0,0.0,13.0,54.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,-4.0,-9.0,0,0,1,0,False,0,0,1,0
65044,2015-05-30,0.0,0.0,7.0,63.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0,-6.0,-15.0,0,0,1,0,False,0,0,1,0
65045,2015-05-31,0.0,0.0,4.0,67.0,51.0,0,0,0,0,0,0,0,1,0,0,0,0,-3.0,-17.0,0,0,1,0,False,0,0,1,0
65046,2015-06-01,0.0,0.0,0.0,65.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0,-4.0,-20.0,0,0,1,0,False,0,0,1,0
65047,2015-06-02,0.0,0.0,0.0,59.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-20.0,0,0,1,0,False,0,0,1,0
65048,2015-06-03,0.0,0.0,0.0,61.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-19.0,0,0,1,0,False,0,0,1,0
65049,2015-06-04,0.0,0.0,0.0,62.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-17.0,0,0,1,0,False,0,0,1,0
65050,2015-06-05,0.0,0.0,0.0,56.0,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-13.0,0,0,1,0,False,0,0,1,0
65051,2015-06-06,0.0,0.2,0.0,53.0,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-7.0,0,0,1,0,False,0,0,1,0
65052,2015-06-07,0.0,0.1,0.0,57.0,41.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-4.0,0,0,1,0,False,0,0,1,0
65053,2015-06-08,0.0,0.0,0.0,64.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65054,2015-06-09,0.0,0.0,0.0,65.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65055,2015-06-10,0.0,0.4,0.0,58.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65056,2015-06-11,0.0,0.0,0.0,55.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65057,2015-06-12,0.0,0.0,0.0,63.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65058,2015-06-13,0.0,0.0,0.0,65.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65059,2015-06-14,0.0,0.0,0.0,66.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65060,2015-06-15,0.0,0.3,0.0,68.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65061,2015-06-16,0.0,0.0,0.0,68.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65062,2015-06-17,0.0,0.0,0.0,71.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65063,2015-06-18,0.0,0.0,0.0,73.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65064,2015-06-19,0.0,0.0,0.0,71.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65065,2015-06-20,0.0,0.0,0.0,72.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65066,2015-06-21,0.0,0.0,0.0,74.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65067,2015-06-22,0.0,0.0,0.0,70.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65068,2015-06-23,0.0,0.0,0.0,74.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65069,2015-06-24,0.0,0.0,0.0,74.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65070,2015-06-25,0.0,0.0,0.0,74.0,59.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65071,2015-06-26,0.0,0.0,0.0,74.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65072,2015-06-27,0.0,0.0,0.0,78.0,61.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65073,2015-06-28,0.0,0.0,0.0,78.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65074,2015-06-29,0.0,0.0,0.0,77.0,63.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65075,2015-06-30,0.0,0.0,0.0,77.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65076,2015-07-01,0.0,0.0,0.0,73.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65077,2015-07-02,0.0,0.0,0.0,72.0,61.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65078,2015-07-03,0.0,0.0,0.0,75.0,60.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65079,2015-07-04,0.0,0.0,0.0,74.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65080,2015-07-05,0.0,0.0,0.0,66.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65081,2015-07-06,0.0,0.2,0.0,66.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65082,2015-07-07,0.0,0.2,0.0,62.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65083,2015-07-08,0.0,0.8,0.0,61.0,43.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65084,2015-07-09,0.0,0.1,0.0,60.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65085,2015-07-10,0.0,0.1,0.0,57.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65086,2015-07-11,0.0,0.1,0.0,63.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65087,2015-07-12,0.0,0.0,0.0,66.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65088,2015-07-13,0.0,0.0,0.0,68.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65089,2015-07-14,0.0,0.0,0.0,69.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65090,2015-07-15,0.0,0.0,0.0,67.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65091,2015-07-16,0.0,0.0,0.0,70.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65092,2015-07-17,0.0,0.0,0.0,65.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
65093,2015-07-18,0.0,0.0,0.0,61.0,44.0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,False,0,0,1,0
