,DATE,Avalanche,PRCP,SNWD,TMAX,TMIN,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff,temp_range,Avalanche_binary,Region_Ogden,Region_Salt Lake,Region_Uintas
206,2000-07-25,0.0,0.0,0.0,75.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0.0,19.0,False,0,1,0
207,2000-07-26,0.0,0.0,0.0,78.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0.0,21.0,False,0,1,0
208,2000-07-27,0.0,0.0,0.0,78.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,False,0,1,0
209,2000-07-28,0.0,0.0,0.0,78.0,53.0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.0,False,0,1,0
210,2000-07-29,0.0,0.0,0.0,81.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.0,False,0,1,0
211,2000-07-30,0.0,0.0,0.0,83.0,56.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,0,1,0
212,2000-07-31,0.0,0.0,0.0,82.0,62.0,0,0,0,0,0,0,0,0,1,0,0,0.0,20.0,False,0,1,0
213,2000-08-01,0.0,0.0,0.0,84.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.0,False,0,1,0
214,2000-08-02,0.0,0.0,0.0,81.0,58.0,0,0,0,0,0,0,0,0,0,1,0,0.0,23.0,False,0,1,0
215,2000-08-03,0.0,0.0,0.0,78.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,19.0,False,0,1,0
216,2000-08-04,0.0,0.14,0.0,73.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,False,0,1,0
217,2000-08-05,0.0,0.0,0.0,72.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,False,0,1,0
218,2000-08-06,0.0,0.0,0.0,74.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.0,False,0,1,0
219,2000-08-07,0.0,0.0,0.0,78.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.0,False,0,1,0
220,2000-08-08,0.0,0.0,0.0,76.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,23.0,False,0,1,0
221,2000-08-09,0.0,0.0,0.0,76.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,False,0,1,0
222,2000-08-10,0.0,0.06,0.0,76.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0.0,20.0,False,0,1,0
223,2000-08-11,0.0,0.0,0.0,75.0,59.0,0,0,0,0,0,0,0,0,0,1,0,0.0,16.0,False,0,1,0
224,2000-08-12,0.0,0.0,0.0,78.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,25.0,False,0,1,0
225,2000-08-13,0.0,0.0,0.0,78.0,56.0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,False,0,1,0
226,2000-08-14,0.0,0.0,0.0,79.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.0,False,0,1,0
227,2000-08-15,0.0,0.1,0.0,76.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,23.0,False,0,1,0
228,2000-08-16,0.0,0.03,0.0,72.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0.0,20.0,False,0,1,0
229,2000-08-17,0.0,0.0,0.0,74.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,0,1,0
230,2000-08-18,0.0,0.08,0.0,71.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,18.0,False,0,1,0
231,2000-08-19,0.0,0.66,0.0,70.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0.0,23.0,False,0,1,0
232,2000-08-20,0.0,0.0,0.0,69.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.0,False,0,1,0
233,2000-08-21,0.0,0.0,0.0,72.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.0,False,0,1,0
234,2000-08-22,0.0,0.0,0.0,72.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,0,1,0
235,2000-08-23,0.0,0.16,0.0,70.0,52.0,0,0,0,0,0,0,0,0,0,1,0,0.0,18.0,False,0,1,0
236,2000-08-24,0.0,0.0,0.0,72.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,24.0,False,0,1,0
237,2000-08-25,0.0,0.0,0.0,69.0,51.0,0,0,0,0,0,0,0,0,0,1,0,0.0,18.0,False,0,1,0
238,2000-08-26,0.0,0.05,0.0,65.0,53.0,0,0,0,0,0,0,0,0,0,1,0,0.0,12.0,False,0,1,0
239,2000-08-27,0.0,0.52,0.0,67.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,0,1,0
240,2000-08-28,0.0,0.0,0.0,69.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,0,1,0
241,2000-08-29,0.0,0.05,0.0,65.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,15.0,False,0,1,0
242,2000-08-30,0.0,0.24,0.0,57.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,9.0,False,0,1,0
243,2000-08-31,0.0,1.16,0.0,57.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,12.0,False,0,1,0
244,2000-09-01,0.0,0.87,0.0,51.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,11.0,False,0,1,0
245,2000-09-02,0.0,0.05,0.0,58.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,16.0,False,0,1,0
246,2000-09-03,0.0,0.0,0.0,63.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0.0,22.0,False,0,1,0
247,2000-09-04,0.0,0.0,0.0,67.0,46.0,0,0,0,0,0,0,0,0,0,0,1,0.0,21.0,False,0,1,0
248,2000-09-05,0.0,0.0,0.0,66.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0.0,14.0,False,0,1,0
249,2000-09-06,0.0,0.0,0.0,56.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0.0,19.0,False,0,1,0
250,2000-09-07,0.0,0.0,0.0,62.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0.0,25.0,False,0,1,0
251,2000-09-08,0.0,0.09,0.0,60.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,15.0,False,0,1,0
252,2000-09-09,0.0,0.0,0.0,56.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0.0,12.0,False,0,1,0
253,2000-09-10,0.0,0.0,0.0,66.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.0,False,0,1,0
254,2000-09-11,0.0,0.0,0.0,63.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,23.0,False,0,1,0
255,2000-09-12,0.0,0.0,0.0,71.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.0,False,0,1,0
256,2000-09-13,0.0,0.0,0.0,71.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.0,False,0,1,0
257,2000-09-14,0.0,0.0,0.0,75.0,53.0,0,0,0,0,0,0,0,0,0,0,1,0.0,22.0,False,0,1,0
258,2000-09-15,0.0,0.0,0.0,76.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0.0,24.0,False,0,1,0
259,2000-09-16,0.0,0.0,0.0,74.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0.0,22.0,False,0,1,0
260,2000-09-17,0.0,0.0,0.0,70.0,55.0,0,0,0,0,0,0,0,0,0,0,1,0.0,15.0,False,0,1,0
261,2000-09-18,0.0,0.0,0.0,62.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,20.0,False,0,1,0
262,2000-09-19,0.0,0.0,0.0,58.0,46.0,0,0,0,0,0,0,0,0,0,0,1,0.0,12.0,False,0,1,0
263,2000-09-20,0.0,0.0,0.0,59.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0.0,22.0,False,0,1,0
264,2000-09-21,0.0,0.28,0.0,56.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,14.0,False,0,1,0
265,2000-09-22,0.0,0.18,0.0,45.0,38.0,0,0,0,0,0,0,0,0,0,0,1,0.0,7.0,False,0,1,0
266,2000-09-23,0.0,1.26,10.0,40.0,24.0,0,0,0,0,0,0,0,0,0,0,1,10.0,16.0,False,0,1,0
267,2000-09-24,0.0,0.08,5.0,39.0,19.0,0,0,0,0,0,0,0,0,0,0,1,-5.0,20.0,False,0,1,0
268,2000-09-25,0.0,0.0,2.0,52.0,26.0,0,0,0,0,0,0,0,0,0,0,1,-3.0,26.0,False,0,1,0
269,2000-09-26,0.0,0.0,0.0,58.0,35.0,0,0,0,0,0,0,0,0,0,0,1,-2.0,23.0,False,0,1,0
270,2000-09-27,0.0,0.0,0.0,64.0,36.0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.0,False,0,1,0
271,2000-09-28,0.0,0.0,0.0,63.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,18.0,False,0,1,0
272,2000-09-29,0.0,0.0,0.0,63.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,21.0,False,0,1,0
273,2000-09-30,0.0,0.0,0.0,61.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,21.0,False,0,1,0
274,2000-10-01,0.0,0.0,0.0,64.0,43.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,1,0
275,2000-10-02,0.0,0.0,0.0,59.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,19.0,False,0,1,0
276,2000-10-03,0.0,0.0,0.0,55.0,37.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,0,1,0
277,2000-10-04,0.0,0.0,0.0,56.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.0,False,0,1,0
278,2000-10-05,0.0,0.0,0.0,50.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,1,0
279,2000-10-06,0.0,0.0,0.0,55.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,1,0
280,2000-10-07,0.0,0.0,0.0,59.0,37.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,0,1,0
281,2000-10-08,0.0,0.0,0.0,59.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,0,1,0
282,2000-10-09,0.0,0.0,0.0,59.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.0,False,0,1,0
283,2000-10-10,0.0,0.89,1.0,46.0,32.0,1,0,0,0,0,0,0,0,0,0,0,1.0,14.0,False,0,1,0
284,2000-10-11,0.0,0.93,10.0,36.0,26.0,1,0,0,0,0,0,0,0,0,0,0,9.0,10.0,False,0,1,0
285,2000-10-12,0.0,0.0,7.0,37.0,22.0,1,0,0,0,0,0,0,0,0,0,0,-3.0,15.0,False,0,1,0
286,2000-10-13,0.0,0.13,9.0,34.0,24.0,1,0,0,0,0,0,0,0,0,0,0,2.0,10.0,False,0,1,0
295,2000-10-22,0.0,0.01,0.0,39.0,37.0,1,0,0,0,0,0,0,0,0,0,0,-2.0,2.0,False,0,1,0
296,2000-10-23,0.0,0.0,0.0,51.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,0,1,0
297,2000-10-24,0.0,0.02,0.0,44.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,10.0,False,0,1,0
298,2000-10-25,0.0,0.0,0.0,46.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0.0,17.0,False,0,1,0
299,2000-10-26,0.0,0.0,0.0,45.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,12.0,False,0,1,0
303,2000-10-30,0.0,1.16,14.0,34.0,24.0,1,0,0,0,0,0,0,0,0,0,0,14.0,10.0,False,0,1,0
304,2000-10-31,0.0,0.54,18.0,29.0,23.0,1,0,0,0,0,0,0,0,0,0,0,4.0,6.0,False,0,1,0
305,2000-11-01,0.0,0.55,20.0,27.0,19.0,0,1,0,0,0,0,0,0,0,0,0,2.0,8.0,False,0,1,0
306,2000-11-02,0.0,0.13,21.0,28.0,9.0,0,1,0,0,0,0,0,0,0,0,0,1.0,19.0,False,0,1,0
307,2000-11-03,0.0,0.0,18.0,34.0,12.0,0,1,0,0,0,0,0,0,0,0,0,-3.0,22.0,False,0,1,0
308,2000-11-04,0.0,0.0,15.0,40.0,17.0,0,1,0,0,0,0,0,0,0,0,0,-3.0,23.0,False,0,1,0
309,2000-11-05,0.0,0.49,23.0,33.0,15.0,0,1,0,0,0,0,0,0,0,0,0,8.0,18.0,False,0,1,0
310,2000-11-06,0.0,0.41,31.0,22.0,13.0,0,1,0,0,0,0,0,0,0,0,0,8.0,9.0,False,0,1,0
311,2000-11-07,0.0,0.0,27.0,23.0,4.0,0,1,0,0,0,0,0,0,0,0,0,-4.0,19.0,False,0,1,0
312,2000-11-08,0.0,0.19,27.0,29.0,9.0,0,1,0,0,0,0,0,0,0,0,0,0.0,20.0,False,0,1,0
313,2000-11-09,0.0,0.47,33.0,24.0,16.0,0,1,0,0,0,0,0,0,0,0,0,6.0,8.0,False,0,1,0
314,2000-11-10,0.0,0.14,33.0,19.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0.0,8.0,False,0,1,0
315,2000-11-11,0.0,0.0,32.0,19.0,3.0,0,1,0,0,0,0,0,0,0,0,0,-1.0,16.0,False,0,1,0
316,2000-11-12,0.0,0.17,35.0,11.0,5.0,0,1,0,0,0,0,0,0,0,0,0,3.0,6.0,False,0,1,0
318,2000-11-14,0.0,0.88,42.0,20.0,10.0,0,1,0,0,0,0,0,0,0,0,0,9.0,10.0,False,0,1,0
319,2000-11-15,0.0,0.09,39.0,16.0,3.0,0,1,0,0,0,0,0,0,0,0,0,-3.0,13.0,False,0,1,0
320,2000-11-16,0.0,0.04,40.0,13.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1.0,13.0,False,0,1,0
321,2000-11-17,0.0,0.0,34.0,24.0,2.0,0,1,0,0,0,0,0,0,0,0,0,-6.0,22.0,False,0,1,0
322,2000-11-18,0.0,0.0,32.0,33.0,11.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,22.0,False,0,1,0
323,2000-11-19,0.0,0.0,30.0,43.0,16.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,27.0,False,0,1,0
324,2000-11-20,0.0,0.0,28.0,48.0,22.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,26.0,False,0,1,0
327,2000-11-23,0.0,0.0,25.0,43.0,25.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,18.0,False,0,1,0
328,2000-11-24,0.0,0.08,25.0,28.0,16.0,0,1,0,0,0,0,0,0,0,0,0,0.0,12.0,False,0,1,0
329,2000-11-25,0.0,0.0,25.0,37.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,False,0,1,0
330,2000-11-26,0.0,0.0,25.0,30.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0.0,9.0,False,0,1,0
331,2000-11-27,0.0,0.16,26.0,31.0,24.0,0,1,0,0,0,0,0,0,0,0,0,1.0,7.0,False,0,1,0
332,2000-11-28,0.0,0.0,25.0,32.0,24.0,0,1,0,0,0,0,0,0,0,0,0,-1.0,8.0,False,0,1,0
333,2000-11-29,0.0,0.0,23.0,43.0,21.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,22.0,False,0,1,0
334,2000-11-30,0.0,0.28,26.0,37.0,16.0,0,1,0,0,0,0,0,0,0,0,0,3.0,21.0,False,0,1,0
335,2000-12-01,0.0,0.0,25.0,41.0,13.0,0,0,1,0,0,0,0,0,0,0,0,-1.0,28.0,False,0,1,0
343,2000-12-09,0.0,0.0,24.0,30.0,19.0,0,0,1,0,0,0,0,0,0,0,0,-1.0,11.0,False,0,1,0
344,2000-12-10,0.0,1.67,42.0,29.0,15.0,0,0,1,0,0,0,0,0,0,0,0,18.0,14.0,False,0,1,0
345,2000-12-11,0.0,0.11,43.0,15.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1.0,8.0,False,0,1,0
346,2000-12-12,0.0,0.16,44.0,23.0,12.0,0,0,1,0,0,0,0,0,0,0,0,1.0,11.0,False,0,1,0
347,2000-12-13,0.0,0.43,51.0,20.0,15.0,0,0,1,0,0,0,0,0,0,0,0,7.0,5.0,False,0,1,0
348,2000-12-14,0.0,0.4,58.0,21.0,16.0,0,0,1,0,0,0,0,0,0,0,0,7.0,5.0,False,0,1,0
349,2000-12-15,0.0,0.66,65.0,23.0,14.0,0,0,1,0,0,0,0,0,0,0,0,7.0,9.0,False,0,1,0
350,2000-12-16,0.0,0.18,67.0,20.0,9.0,0,0,1,0,0,0,0,0,0,0,0,2.0,11.0,False,0,1,0
351,2000-12-17,0.0,0.51,74.0,27.0,11.0,0,0,1,0,0,0,0,0,0,0,0,7.0,16.0,False,0,1,0
352,2000-12-18,0.0,0.03,74.0,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0.0,20.0,False,0,1,0
353,2000-12-19,0.0,0.0,72.0,23.0,7.0,0,0,1,0,0,0,0,0,0,0,0,-2.0,16.0,False,0,1,0
354,2000-12-20,0.0,0.04,72.0,24.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0.0,7.0,False,0,1,0
355,2000-12-21,0.0,0.0,69.0,37.0,18.0,0,0,1,0,0,0,0,0,0,0,0,-3.0,19.0,False,0,1,0
356,2000-12-22,0.0,0.0,67.0,35.0,20.0,0,0,1,0,0,0,0,0,0,0,0,-2.0,15.0,False,0,1,0
357,2000-12-23,0.0,0.0,63.0,33.0,15.0,0,0,1,0,0,0,0,0,0,0,0,-4.0,18.0,False,0,1,0
358,2000-12-24,0.0,0.71,64.0,30.0,18.0,0,0,1,0,0,0,0,0,0,0,0,1.0,12.0,False,0,1,0
359,2000-12-25,0.0,0.0,60.0,36.0,20.0,0,0,1,0,0,0,0,0,0,0,0,-4.0,16.0,False,0,1,0
360,2000-12-26,0.0,0.0,57.0,43.0,12.0,0,0,1,0,0,0,0,0,0,0,0,-3.0,31.0,False,0,1,0
361,2000-12-27,0.0,0.0,53.0,43.0,23.0,0,0,1,0,0,0,0,0,0,0,0,-4.0,20.0,False,0,1,0
362,2000-12-28,0.0,0.0,50.0,36.0,21.0,0,0,1,0,0,0,0,0,0,0,0,-3.0,15.0,False,0,1,0
363,2000-12-29,0.0,0.0,48.0,37.0,19.0,0,0,1,0,0,0,0,0,0,0,0,-2.0,18.0,False,0,1,0
364,2000-12-30,0.0,0.0,45.0,35.0,20.0,0,0,1,0,0,0,0,0,0,0,0,-3.0,15.0,False,0,1,0
365,2000-12-31,0.0,0.0,42.0,33.0,18.0,0,0,1,0,0,0,0,0,0,0,0,-3.0,15.0,False,0,1,0
366,2001-01-01,0.0,0.0,42.0,33.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,0,1,0
367,2001-01-02,0.0,0.0,42.0,41.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0.0,24.0,False,0,1,0
368,2001-01-03,0.0,0.0,41.0,44.0,21.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,23.0,False,0,1,0
369,2001-01-04,0.0,0.0,39.0,48.0,25.0,0,0,0,0,0,0,0,0,0,0,0,-2.0,23.0,False,0,1,0
370,2001-01-05,0.0,0.0,38.0,48.0,27.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,False,0,1,0
371,2001-01-06,0.0,0.0,38.0,41.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,False,0,1,0
372,2001-01-07,0.0,0.0,36.0,41.0,17.0,0,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,False,0,1,0
373,2001-01-08,0.0,0.0,35.0,45.0,24.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,False,0,1,0
374,2001-01-09,0.0,0.0,33.0,38.0,27.0,0,0,0,0,0,0,0,0,0,0,0,-2.0,11.0,False,0,1,0
375,2001-01-10,0.0,0.27,37.0,29.0,17.0,0,0,0,0,0,0,0,0,0,0,0,4.0,12.0,False,0,1,0
376,2001-01-11,0.0,0.16,39.0,28.0,16.0,0,0,0,0,0,0,0,0,0,0,0,2.0,12.0,False,0,1,0
377,2001-01-12,0.0,0.58,46.0,24.0,15.0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,False,0,1,0
378,2001-01-13,0.0,0.31,52.0,18.0,14.0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,False,0,1,0
379,2001-01-14,0.0,0.36,58.0,22.0,12.0,0,0,0,0,0,0,0,0,0,0,0,6.0,10.0,False,0,1,0
380,2001-01-15,0.0,0.12,59.0,17.0,8.0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,False,0,1,0
381,2001-01-16,0.0,0.0,56.0,22.0,5.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,17.0,False,0,1,0
382,2001-01-17,0.0,0.0,55.0,21.0,1.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,20.0,False,0,1,0
383,2001-01-18,0.0,0.0,52.0,25.0,6.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,False,0,1,0
384,2001-01-19,0.0,0.0,48.0,28.0,11.0,0,0,0,0,0,0,0,0,0,0,0,-4.0,17.0,False,0,1,0
385,2001-01-20,0.0,0.28,50.0,24.0,13.0,0,0,0,0,0,0,0,0,0,0,0,2.0,11.0,False,0,1,0
386,2001-01-21,0.0,0.0,47.0,42.0,11.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,31.0,False,0,1,0
387,2001-01-22,0.0,0.0,46.0,40.0,22.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,18.0,False,0,1,0
388,2001-01-23,0.0,0.0,45.0,40.0,24.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,16.0,False,0,1,0
389,2001-01-24,0.0,0.0,42.0,33.0,22.0,0,0,0,0,0,0,0,0,0,0,0,-3.0,11.0,False,0,1,0
390,2001-01-25,0.0,0.72,55.0,23.0,14.0,0,0,0,0,0,0,0,0,0,0,0,13.0,9.0,False,0,1,0
391,2001-01-26,0.0,0.0,54.0,25.0,7.0,0,0,0,0,0,0,0,0,0,0,0,-1.0,18.0,False,0,1,0
392,2001-01-27,0.0,0.0,52.0,27.0,16.0,0,0,0,0,0,0,0,0,0,0,0,-2.0,11.0,False,0,1,0
393,2001-01-28,0.0,0.07,54.0,22.0,13.0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,False,0,1,0
394,2001-01-29,0.0,0.0,50.0,25.0,5.0,0,0,0,0,0,0,0,0,0,0,0,-4.0,20.0,False,0,1,0
395,2001-01-30,0.0,0.33,57.0,14.0,5.0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,False,0,1,0
396,2001-01-31,0.0,0.02,57.0,15.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,16.0,False,0,1,0
397,2001-02-01,0.0,0.0,55.0,24.0,4.0,0,0,0,1,0,0,0,0,0,0,0,-2.0,20.0,False,0,1,0
398,2001-02-02,0.0,0.0,51.0,35.0,11.0,0,0,0,1,0,0,0,0,0,0,0,-4.0,24.0,False,0,1,0
399,2001-02-03,0.0,0.31,53.0,29.0,24.0,0,0,0,1,0,0,0,0,0,0,0,2.0,5.0,False,0,1,0
400,2001-02-04,0.0,0.0,50.0,34.0,25.0,0,0,0,1,0,0,0,0,0,0,0,-3.0,9.0,False,0,1,0
401,2001-02-05,0.0,0.0,50.0,38.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0.0,11.0,False,0,1,0
403,2001-02-07,0.0,0.12,53.0,32.0,11.0,0,0,0,1,0,0,0,0,0,0,0,3.0,21.0,False,0,1,0
406,2001-02-10,0.0,0.03,52.0,23.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0.0,10.0,False,0,1,0
407,2001-02-11,0.0,0.43,63.0,22.0,14.0,0,0,0,1,0,0,0,0,0,0,0,11.0,8.0,False,0,1,0
408,2001-02-12,0.0,0.56,72.0,23.0,16.0,0,0,0,1,0,0,0,0,0,0,0,9.0,7.0,False,0,1,0
409,2001-02-13,0.0,0.17,71.0,31.0,16.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,15.0,False,0,1,0
410,2001-02-14,0.0,0.01,69.0,21.0,10.0,0,0,0,1,0,0,0,0,0,0,0,-2.0,11.0,False,0,1,0
411,2001-02-15,0.0,0.01,63.0,26.0,3.0,0,0,0,1,0,0,0,0,0,0,0,-6.0,23.0,False,0,1,0
412,2001-02-16,0.0,0.0,63.0,34.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0.0,19.0,False,0,1,0
413,2001-02-17,0.0,0.0,58.0,39.0,15.0,0,0,0,1,0,0,0,0,0,0,0,-5.0,24.0,False,0,1,0
414,2001-02-18,0.0,0.0,56.0,38.0,25.0,0,0,0,1,0,0,0,0,0,0,0,-2.0,13.0,False,0,1,0
415,2001-02-19,0.0,0.22,57.0,36.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1.0,11.0,False,0,1,0
416,2001-02-20,0.0,0.33,63.0,36.0,22.0,0,0,0,1,0,0,0,0,0,0,0,6.0,14.0,False,0,1,0
417,2001-02-21,0.0,0.0,60.0,31.0,15.0,0,0,0,1,0,0,0,0,0,0,0,-3.0,16.0,False,0,1,0
418,2001-02-22,0.0,0.13,60.0,37.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0.0,17.0,False,0,1,0
419,2001-02-23,0.0,0.49,72.0,25.0,19.0,0,0,0,1,0,0,0,0,0,0,0,12.0,6.0,False,0,1,0
420,2001-02-24,0.0,0.45,80.0,21.0,16.0,0,0,0,1,0,0,0,0,0,0,0,8.0,5.0,False,0,1,0
422,2001-02-26,0.0,0.0,75.0,27.0,12.0,0,0,0,1,0,0,0,0,0,0,0,-3.0,15.0,False,0,1,0
424,2001-02-28,1.0,0.08,72.0,31.0,18.0,0,0,0,1,0,0,0,0,0,0,0,-1.0,13.0,True,0,1,0
425,2001-03-01,0.0,0.02,71.0,26.0,13.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,13.0,False,0,1,0
426,2001-03-02,0.0,0.0,69.0,34.0,11.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,23.0,False,0,1,0
427,2001-03-03,0.0,0.05,70.0,28.0,19.0,0,0,0,0,1,0,0,0,0,0,0,1.0,9.0,False,0,1,0
428,2001-03-04,0.0,0.0,69.0,38.0,14.0,0,0,0,0,1,0,0,0,0,0,0,-1.0,24.0,False,0,1,0
429,2001-03-05,0.0,0.0,67.0,43.0,27.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,16.0,False,0,1,0
430,2001-03-06,0.0,0.0,62.0,47.0,28.0,0,0,0,0,1,0,0,0,0,0,0,-5.0,19.0,False,0,1,0
431,2001-03-07,0.0,0.0,60.0,46.0,28.0,0,0,0,0,1,0,0,0,0,0,0,-2.0,18.0,False,0,1,0
432,2001-03-08,0.0,0.0,57.0,41.0,24.0,0,0,0,0,1,0,0,0,0,0,0,-3.0,17.0,False,0,1,0
433,2001-03-09,0.0,0.02,57.0,36.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0.0,10.0,False,0,1,0
434,2001-03-10,0.0,0.21,60.0,37.0,28.0,0,0,0,0,1,0,0,0,0,0,0,3.0,9.0,False,0,1,0
435,2001-03-11,0.0,0.21,65.0,28.0,20.0,0,0,0,0,1,0,0,0,0,0,0,5.0,8.0,False,0,1,0
438,2001-03-14,0.0,0.07,64.0,30.0,14.0,0,0,0,0,1,0,0,0,0,0,0,2.0,16.0,False,0,1,0
